Transaction ID,Customer ID,Transaction Amount,Transaction Date and Time,Merchant Category,Location,Previous Transaction Amount,Time Since Last Transaction,Device Type,Fraud
1969,2112,487.8382174952356,2023-01-02 08:48:00,Dining,San Francisco,390.5672274873631,1194.128666978777,desktop,No
1970,2291,1181.6806545912316,2023-01-02 08:49:00,Travel,Los Angeles,156.00247484694705,50.32659057205916,desktop,Yes
1971,4726,36.98229580954501,2023-01-02 08:50:00,Travel,New York,21.910825012734264,841.401045549715,desktop,No
1972,4642,719.0593155551804,2023-01-02 08:51:00,Clothing,Los Angeles,356.09716922233065,509.8450785724232,mobile,No
1973,4993,555.9890285971711,2023-01-02 08:52:00,Travel,Los Angeles,823.5403394667262,597.4767529527369,desktop,No
1974,1488,340.10177394752964,2023-01-02 08:53:00,Groceries,New York,377.96102963524845,723.6199243741945,mobile,No
1975,4948,99.31591120994632,2023-01-02 08:54:00,Electronics,San Francisco,117.34065250921378,1117.2967140431435,desktop,No
1976,2561,126.55871629811982,2023-01-02 08:55:00,Electronics,Los Angeles,108.31847962689443,1144.2236801128827,mobile,No
1977,1046,971.9179030203726,2023-01-02 08:56:00,Clothing,New York,947.2091380382818,1593.2442069604701,mobile,No
1978,4359,679.1117855490841,2023-01-02 08:57:00,Electronics,New York,496.97797695636496,495.95455682545844,mobile,No
1979,1777,117.65452573463561,2023-01-02 08:58:00,Clothing,Houston,177.96919875793867,1.0,mobile,No
1980,2039,389.4719738728973,2023-01-02 08:59:00,Travel,Houston,493.7079894441442,966.252152542349,mobile,No
1981,1710,552.395363862477,2023-01-02 09:00:00,Travel,San Francisco,385.5814644565427,879.7168530653443,desktop,No
1982,1400,828.1335879549597,2023-01-02 09:01:00,Groceries,San Francisco,471.74513888530055,1289.159490852309,mobile,Yes
1983,4990,50.0377977348708,2023-01-02 09:02:00,Electronics,San Francisco,81.62795208794184,295.50137923059594,mobile,No
1984,2817,289.60121842042986,2023-01-02 09:03:00,Groceries,New York,111.81757530930058,829.0087761650657,mobile,No
1985,4028,896.4148424014791,2023-01-02 09:04:00,Dining,New York,945.0276831796236,624.5100447269141,desktop,No
1986,4157,19.627490329098862,2023-01-02 09:05:00,Groceries,Houston,37.732543983341074,567.5959862754703,desktop,Yes
1987,1249,190.96112370474535,2023-01-02 09:06:00,Clothing,Los Angeles,112.04502289168245,852.9953188478745,desktop,No
1988,1390,974.0092333377341,2023-01-02 09:07:00,Clothing,San Francisco,1076.4929318579004,1063.8320637792738,desktop,No
1989,4853,622.8607433912069,2023-01-02 09:08:00,Groceries,Chicago,573.9353329862198,1224.0405709436627,mobile,No
1990,1334,229.97755690305218,2023-01-02 09:09:00,Travel,San Francisco,236.08426333612078,229.70116981052573,desktop,No
1991,1628,163.8078957246985,2023-01-02 09:10:00,Dining,Houston,27.749629529681307,14.341697753105379,desktop,Yes
1992,4590,1.0,2023-01-02 09:11:00,Groceries,New York,99.47895144153233,852.9991469426458,desktop,No
1993,1136,250.36918917889963,2023-01-02 09:12:00,Travel,Houston,107.6224356843459,638.2208816357507,mobile,No
1994,3930,970.6829488068184,2023-01-02 09:13:00,Groceries,Houston,829.4583706022552,865.5155128628571,desktop,No
1995,3735,344.29013165340865,2023-01-02 09:14:00,Electronics,Houston,297.0925125635141,244.5333246734609,mobile,No
1996,4911,671.8601101839921,2023-01-02 09:15:00,Clothing,Chicago,985.1362020753509,381.66403104959215,desktop,No
1997,2521,2730.694248010309,2023-01-02 09:16:00,Electronics,New York,167.65973145192407,67.85425258746866,mobile,Yes
1998,1826,449.348209325663,2023-01-02 09:17:00,Electronics,San Francisco,490.97740224254795,1578.2510255773263,desktop,No
1999,1726,142.70914006597394,2023-01-02 09:18:00,Dining,New York,222.92216693148953,1173.3255117308458,mobile,No
2000,2500,457.679100235752,2023-01-02 09:19:00,Travel,Houston,732.547632058642,1119.7021608904545,mobile,No
2001,3641,796.2560273860457,2023-01-02 09:20:00,Clothing,Los Angeles,1041.2390737028404,696.1723106739882,mobile,No
2002,4294,714.7955599181753,2023-01-02 09:21:00,Electronics,San Francisco,843.8667521114235,684.4730696450177,desktop,No
2003,1989,55.8809616392832,2023-01-02 09:22:00,Clothing,San Francisco,138.01203267305584,64.93300193170961,mobile,No
2004,3419,751.9878705820017,2023-01-02 09:23:00,Travel,Houston,721.2460919644743,241.22806278460638,desktop,No
2005,1934,625.3725988285705,2023-01-02 09:24:00,Groceries,San Francisco,787.236557364437,1335.0157321219012,desktop,No
2006,4042,947.0579461873402,2023-01-02 09:25:00,Electronics,Houston,474.0178103763223,623.8213677001052,mobile,No
2007,1401,52.410418314975146,2023-01-02 09:26:00,Travel,San Francisco,136.61469330626974,1375.1512938767721,mobile,No
2008,2466,1110.5357483686098,2023-01-02 09:27:00,Clothing,Houston,121.29908134832299,156.27286444650633,desktop,Yes
2009,4561,911.1402152972594,2023-01-02 09:28:00,Travel,San Francisco,1193.0375456291854,584.1318668191537,desktop,No
2010,1614,337.20482233088796,2023-01-02 09:29:00,Groceries,San Francisco,596.879431929161,332.6441205009725,mobile,No
2011,2296,420.6939743636936,2023-01-02 09:30:00,Travel,Los Angeles,523.1200035046313,1195.0029072967245,desktop,No
2012,4597,111.8494199201936,2023-01-02 09:31:00,Clothing,New York,133.86366335518,583.397170176428,mobile,No
2013,2182,322.5720027135722,2023-01-02 09:32:00,Electronics,New York,172.93403203827836,456.3014286380516,mobile,No
2014,4223,305.4438920714363,2023-01-02 09:33:00,Electronics,New York,263.2278220447416,386.1563168780466,desktop,No
2015,4042,920.3964791467941,2023-01-02 09:34:00,Dining,San Francisco,478.424196070941,969.7580554541512,desktop,No
2016,3667,307.71833168402816,2023-01-02 09:35:00,Clothing,Chicago,423.966454605645,180.44946100741544,desktop,No
2017,3235,470.4216495598953,2023-01-02 09:36:00,Dining,San Francisco,378.61476376350856,90.07370649717208,mobile,No
2018,4884,702.1422858891493,2023-01-02 09:37:00,Dining,Houston,870.9595141120395,720.4905295424369,desktop,No
2019,2121,91.35583352204955,2023-01-02 09:38:00,Groceries,Los Angeles,77.70652599617065,91.73168598982654,mobile,No
2020,1130,486.17847181103497,2023-01-02 09:39:00,Clothing,New York,382.38145045524294,469.46760111589674,mobile,No
2021,3852,756.6863768170944,2023-01-02 09:40:00,Electronics,Houston,763.3502742799357,467.0872115435453,mobile,No
2022,2194,876.7727926313228,2023-01-02 09:41:00,Clothing,Houston,893.6859581402787,436.2134607357225,desktop,No
2023,3983,628.4024089587165,2023-01-02 09:42:00,Groceries,Chicago,449.70644294781073,792.3831549118303,desktop,Yes
2024,4033,632.2772107279592,2023-01-02 09:43:00,Clothing,New York,633.7783740492265,349.4740282005806,desktop,No
2025,1182,143.94227226816645,2023-01-02 09:44:00,Clothing,San Francisco,24.172671462405177,745.5099242048691,mobile,No
2026,4030,857.4275985313886,2023-01-02 09:45:00,Dining,New York,971.5111297823299,409.531340326564,desktop,No
2027,1363,145.13542346202837,2023-01-02 09:46:00,Clothing,Los Angeles,91.60930890163968,1145.0673891001295,mobile,No
2028,1038,848.4106177630223,2023-01-02 09:47:00,Dining,New York,838.2621946509655,1222.3239294992359,desktop,No
2029,4598,276.21620765168865,2023-01-02 09:48:00,Dining,Houston,108.48540578702837,1126.384878281733,desktop,No
2030,4959,887.7259196797179,2023-01-02 09:49:00,Travel,Houston,1001.178890609459,916.3533179923702,mobile,No
2031,3544,703.8785967352404,2023-01-02 09:50:00,Groceries,San Francisco,452.86157772018197,172.08688160723563,mobile,No
2032,4587,713.0718036322804,2023-01-02 09:51:00,Dining,San Francisco,717.7092746035752,681.4954391034104,mobile,No
2033,2372,229.94159795877687,2023-01-02 09:52:00,Clothing,San Francisco,179.51660566594478,1025.083477131321,desktop,No
2034,4029,444.7939278081227,2023-01-02 09:53:00,Dining,Los Angeles,543.8457049047745,1175.0769125307702,mobile,No
2035,1920,571.4304587731468,2023-01-02 09:54:00,Dining,New York,655.2005355031229,126.51433211120153,desktop,No
2036,4468,824.1564864045829,2023-01-02 09:55:00,Dining,Chicago,1164.8099283530958,214.13376622720702,desktop,No
2037,3769,89.15316783253415,2023-01-02 09:56:00,Electronics,New York,150.05958668764782,1185.321017192662,desktop,No
2038,4232,983.9938051063721,2023-01-02 09:57:00,Electronics,San Francisco,1163.417496977479,384.8308238832735,desktop,No
2039,1015,968.1253763278363,2023-01-02 09:58:00,Electronics,Los Angeles,1111.127831089688,541.3689199197855,mobile,No
2040,1492,209.69361658406126,2023-01-02 09:59:00,Electronics,New York,362.7832760188996,713.3410779102927,desktop,No
2041,2449,2140.156001265985,2023-01-02 10:00:00,Travel,Houston,320.5122664432649,1.0,mobile,Yes
2042,2131,488.26739600103963,2023-01-02 10:01:00,Dining,New York,606.6772114379818,808.7927392912969,desktop,No
2043,3941,528.7376855822364,2023-01-02 10:02:00,Travel,Houston,385.70382609783576,1144.439925660811,mobile,No
2044,4521,374.8936996558679,2023-01-02 10:03:00,Clothing,New York,302.34397161878076,1177.0467649724903,desktop,No
2045,1310,550.1031622063321,2023-01-02 10:04:00,Groceries,New York,623.7062256473382,105.46293047018904,desktop,No
2046,1738,724.5519615523549,2023-01-02 10:05:00,Travel,New York,892.5427245731302,1049.5338621117853,desktop,No
2047,4241,317.6723587069947,2023-01-02 10:06:00,Electronics,San Francisco,367.9996081366157,114.24429244756757,mobile,Yes
2048,1545,1155.111657365893,2023-01-02 10:07:00,Electronics,San Francisco,104.833758854474,226.74615766037897,desktop,Yes
2049,3461,649.9850054342473,2023-01-02 10:08:00,Clothing,Los Angeles,686.0651999061334,676.442497398598,mobile,No
2050,1250,674.4366334983655,2023-01-02 10:09:00,Dining,Chicago,1085.2922870852428,928.2961113797211,mobile,No
2051,1758,56.11309605929006,2023-01-02 10:10:00,Groceries,Houston,33.92657783830538,1094.8044510632699,mobile,No
2052,2804,881.1794157295826,2023-01-02 10:11:00,Travel,San Francisco,964.2695060354465,1212.3824491718044,mobile,No
2053,4212,427.18050680267953,2023-01-02 10:12:00,Dining,Houston,697.3270889146339,1409.3852648521984,mobile,No
2054,2297,264.87964123594617,2023-01-02 10:13:00,Dining,Los Angeles,238.0675583603473,355.3093919693399,desktop,No
2055,4487,218.1830715199694,2023-01-02 10:14:00,Travel,Houston,321.1331035207473,683.1475989854139,desktop,No
2056,2631,505.9711056143998,2023-01-02 10:15:00,Travel,San Francisco,629.4843272795274,736.9716036302784,mobile,No
2057,4810,875.307180369507,2023-01-02 10:16:00,Travel,San Francisco,753.8582930855633,152.28671855465947,desktop,No
2058,2914,324.18856574270995,2023-01-02 10:17:00,Travel,Chicago,171.48309893489824,1367.303674670805,desktop,No
2059,4110,713.9896439525187,2023-01-02 10:18:00,Electronics,Los Angeles,501.5653322929737,586.377784288222,mobile,No
2060,1813,84.12014761936089,2023-01-02 10:19:00,Dining,Chicago,110.04634911348973,99.24553946232116,mobile,No
2061,1028,1287.2461516743595,2023-01-02 10:20:00,Dining,Los Angeles,172.32850465525638,102.20413402325957,mobile,Yes
2062,1957,1067.4308751747687,2023-01-02 10:21:00,Electronics,San Francisco,738.5516257682473,913.5340997566011,mobile,No
2063,3032,738.693105134938,2023-01-02 10:22:00,Dining,Chicago,1097.131764585091,1310.1166391507738,desktop,No
2064,1476,123.57023101824335,2023-01-02 10:23:00,Travel,San Francisco,136.53486107209204,943.333721126186,desktop,No
2065,1317,564.6110440222541,2023-01-02 10:24:00,Groceries,San Francisco,806.2512822158728,143.75516686384415,mobile,No
2066,1244,262.6058330883276,2023-01-02 10:25:00,Dining,New York,241.14516215053294,510.1713226004934,desktop,No
2067,1747,424.6675686346315,2023-01-02 10:26:00,Groceries,San Francisco,477.10318000247315,1372.6204350686332,mobile,No
2068,1696,1155.5070646964236,2023-01-02 10:27:00,Groceries,Houston,171.96492339538142,113.50818338699496,mobile,Yes
2069,1271,767.6426054893071,2023-01-02 10:28:00,Electronics,Los Angeles,592.3561830897736,1454.6877934141307,desktop,No
2070,4511,264.08424410562935,2023-01-02 10:29:00,Clothing,Houston,135.84257318266788,1178.7126436760695,mobile,No
2071,2771,851.6575858296338,2023-01-02 10:30:00,Dining,Chicago,463.0679768463707,950.5037214289054,desktop,No
2072,2262,638.8486979685691,2023-01-02 10:31:00,Electronics,New York,394.9248110565362,1471.0870275009356,desktop,No
2073,3424,401.2390137499113,2023-01-02 10:32:00,Electronics,Houston,425.99326157419415,524.6742638350651,desktop,No
2074,1265,563.7224129101223,2023-01-02 10:33:00,Groceries,San Francisco,424.32406783679914,1267.6411535279515,desktop,No
2075,3973,645.3334733012656,2023-01-02 10:34:00,Dining,Chicago,754.6111821740345,155.66859967538136,desktop,No
2076,1920,449.7759566792723,2023-01-02 10:35:00,Electronics,Houston,620.5000644679784,783.2278499195015,desktop,No
2077,4430,436.82115726150477,2023-01-02 10:36:00,Travel,Chicago,622.0926061209765,729.1775968173978,mobile,No
2078,1339,539.4846769452208,2023-01-02 10:37:00,Electronics,San Francisco,701.3292982622677,796.1344825041454,desktop,No
2079,1388,116.0497717426058,2023-01-02 10:38:00,Travel,Chicago,179.76922240956668,486.3340312507438,desktop,No
2080,3624,774.0355817615235,2023-01-02 10:39:00,Clothing,New York,748.3224787795392,1169.465351241269,desktop,No
2081,4760,534.0646135763989,2023-01-02 10:40:00,Travel,Houston,436.81380234046,992.8761039290101,mobile,No
2082,3050,106.87836295109534,2023-01-02 10:41:00,Travel,Houston,129.64684063919046,1409.5070162405889,desktop,No
2083,4500,666.4459995853404,2023-01-02 10:42:00,Groceries,Houston,764.955183360338,613.4975621257054,mobile,No
2084,2165,954.7238364460109,2023-01-02 10:43:00,Electronics,Chicago,728.5464933366463,641.0514714810458,desktop,No
2085,1375,936.1282334531803,2023-01-02 10:44:00,Clothing,San Francisco,992.9652125148426,1422.0092319879473,desktop,No
2086,4741,381.7740492131451,2023-01-02 10:45:00,Electronics,Chicago,185.4736622937688,1425.6494623837903,mobile,No
2087,3033,126.26275884613406,2023-01-02 10:46:00,Travel,Chicago,85.05291980160236,724.445825214583,mobile,No
2088,3371,405.1981937346124,2023-01-02 10:47:00,Travel,Houston,655.5446426552222,1300.6196509618167,desktop,No
2089,1145,252.64131387858268,2023-01-02 10:48:00,Electronics,Houston,20.390096305678174,334.37072449571883,desktop,Yes
2090,2981,888.0735657429933,2023-01-02 10:49:00,Clothing,Los Angeles,591.7828176650708,663.1668140548134,desktop,No
2091,1292,185.89470276043295,2023-01-02 10:50:00,Clothing,San Francisco,164.37044247574718,1075.7757394447356,mobile,No
2092,4736,286.66241013479237,2023-01-02 10:51:00,Groceries,Chicago,196.80554687455367,1057.3246868423512,desktop,No
2093,1431,387.5929927981551,2023-01-02 10:52:00,Travel,New York,318.43114049646437,279.32744008452374,desktop,No
2094,1704,415.25590282204934,2023-01-02 10:53:00,Travel,San Francisco,336.4415963703019,47.93666870588035,desktop,No
2095,3996,863.5597612649676,2023-01-02 10:54:00,Groceries,Houston,491.0779664802121,824.2161392421741,desktop,No
2096,2998,486.18238089184234,2023-01-02 10:55:00,Electronics,New York,298.11883767881193,992.6742560135159,desktop,Yes
2097,3632,265.18178562127196,2023-01-02 10:56:00,Travel,Los Angeles,105.23601919495368,302.11604079525046,mobile,No
2098,1398,209.10172149199954,2023-01-02 10:57:00,Electronics,Los Angeles,228.30302719898032,1055.3965618885015,mobile,No
2099,3864,563.0065925785134,2023-01-02 10:58:00,Clothing,New York,443.17085080666106,531.3221024459385,desktop,No
2100,4960,124.35759660999412,2023-01-02 10:59:00,Dining,Los Angeles,174.24216107282263,454.0967501760069,desktop,No
2101,4415,627.8326877100556,2023-01-02 11:00:00,Groceries,New York,645.3221691658815,477.81927679202477,mobile,No
2102,1963,490.46488303431033,2023-01-02 11:01:00,Travel,Chicago,630.5835453769154,1333.8595024571982,mobile,No
2103,4211,810.5935003452527,2023-01-02 11:02:00,Groceries,New York,731.1455923584776,165.39092247018183,desktop,Yes
2104,3234,901.8288764346669,2023-01-02 11:03:00,Clothing,Chicago,862.9087158496884,467.23927189445993,mobile,No
2105,3041,954.4943712604168,2023-01-02 11:04:00,Clothing,Houston,1311.7257318175832,566.5308956067006,desktop,No
2106,2828,1036.364738709845,2023-01-02 11:05:00,Clothing,Houston,450.55918715111176,479.30650150177587,desktop,No
2107,3108,243.47528764473122,2023-01-02 11:06:00,Clothing,Los Angeles,204.47400946665883,161.64067259993436,desktop,No
2108,1938,195.62561968256335,2023-01-02 11:07:00,Dining,New York,106.72775950883324,622.9446031409382,mobile,No
2109,4451,483.74641882659654,2023-01-02 11:08:00,Electronics,Houston,126.74435468307118,364.973533377742,desktop,Yes
2110,1709,939.7366580987093,2023-01-02 11:09:00,Electronics,Houston,1278.0382172295497,871.6433887704693,mobile,No
2111,1806,979.5320231496366,2023-01-02 11:10:00,Dining,Houston,1280.2052552705902,271.1525803802119,mobile,No
2112,2463,848.589462148143,2023-01-02 11:11:00,Electronics,Houston,782.6166143928405,1219.416517382642,mobile,Yes
2113,4390,79.31252667508357,2023-01-02 11:12:00,Clothing,Los Angeles,179.93408859982262,459.61909836391385,mobile,No
2114,2325,875.985687499831,2023-01-02 11:13:00,Electronics,Houston,614.4477025519082,1358.7867625736678,mobile,No
2115,4415,430.8087537262744,2023-01-02 11:14:00,Groceries,San Francisco,490.15409735679845,436.21153752395395,mobile,No
2116,1010,1.0,2023-01-02 11:15:00,Electronics,Los Angeles,44.46318049605547,1201.5196952316614,mobile,Yes
2117,2085,474.40526668817637,2023-01-02 11:16:00,Groceries,New York,538.6569012103945,676.2668426606554,mobile,No
2118,2868,61.702189666068776,2023-01-02 11:17:00,Travel,San Francisco,63.15983487045189,675.8055688958267,mobile,No
2119,3273,560.71211178417,2023-01-02 11:18:00,Groceries,Los Angeles,660.8700295214685,505.57293686696505,mobile,No
2120,4224,370.4346224158455,2023-01-02 11:19:00,Groceries,Los Angeles,270.38169804621936,521.2201409145608,mobile,No
2121,4782,421.414771764537,2023-01-02 11:20:00,Clothing,Chicago,285.418587146452,921.7509564115376,mobile,No
2122,3611,539.0078138679546,2023-01-02 11:21:00,Clothing,San Francisco,717.6080139127548,851.780466450134,desktop,No
2123,1771,821.156554126032,2023-01-02 11:22:00,Clothing,San Francisco,565.2673861887461,1173.7593018294606,mobile,No
2124,2594,646.9797415691828,2023-01-02 11:23:00,Groceries,San Francisco,411.3256075897674,797.9349201603975,desktop,No
2125,2607,386.8605837493979,2023-01-02 11:24:00,Dining,Houston,433.2094801561953,320.20441989760405,mobile,Yes
2126,4731,757.3546779485912,2023-01-02 11:25:00,Clothing,Houston,931.85988997202,1302.0354586420178,desktop,No
2127,4932,829.3809120919104,2023-01-02 11:26:00,Clothing,New York,465.5658215713473,1024.8572416383524,mobile,Yes
2128,4646,112.32054052874444,2023-01-02 11:27:00,Groceries,New York,33.88932768933118,476.0895500304309,mobile,No
2129,2333,519.744129970427,2023-01-02 11:28:00,Travel,New York,744.5178644366571,1403.6751914758088,desktop,No
2130,1884,284.3357508775164,2023-01-02 11:29:00,Travel,Houston,192.77103285381247,1485.8453040131037,mobile,No
2131,4314,87.19999541626126,2023-01-02 11:30:00,Electronics,Chicago,90.57654410710145,133.9018103597203,desktop,No
2132,4564,668.9556224192031,2023-01-02 11:31:00,Travel,New York,961.7182347505217,85.5981450845754,mobile,No
2133,2389,889.5002022000369,2023-01-02 11:32:00,Clothing,Los Angeles,895.5337853560777,1.0,mobile,No
2134,4401,194.65199654697014,2023-01-02 11:33:00,Dining,Houston,95.3746582102098,831.1525257630353,mobile,No
2135,4178,2064.3165420113696,2023-01-02 11:34:00,Electronics,Chicago,359.57505867653373,214.33266139879726,desktop,Yes
2136,1225,954.8341995740825,2023-01-02 11:35:00,Dining,Los Angeles,934.9555523381741,1194.4271623427783,desktop,No
2137,1824,1909.6547045826937,2023-01-02 11:36:00,Dining,Houston,461.8536021065198,231.88769064689495,desktop,Yes
2138,3265,260.4837615707218,2023-01-02 11:37:00,Clothing,Houston,272.2976401401213,307.81678978257315,mobile,No
2139,1936,874.0489249394295,2023-01-02 11:38:00,Groceries,San Francisco,501.3447446553567,180.43265235729598,desktop,No
2140,3800,315.19735415271555,2023-01-02 11:39:00,Groceries,Chicago,223.288614977092,1134.3200942675567,mobile,No
2141,3553,615.8321446736431,2023-01-02 11:40:00,Groceries,Houston,521.1949277132668,1229.09218881667,mobile,No
2142,3306,107.53913279442665,2023-01-02 11:41:00,Travel,San Francisco,98.76754160722618,335.714631974674,desktop,No
2143,2911,21.63027943097845,2023-01-02 11:42:00,Groceries,Houston,44.68137570062625,281.5002816393505,desktop,No
2144,4845,649.8055850253044,2023-01-02 11:43:00,Clothing,Houston,367.1339245050617,546.2060317558229,mobile,No
2145,4588,539.7279982658213,2023-01-02 11:44:00,Travel,Los Angeles,621.5167765610611,165.70353946671008,mobile,No
2146,2796,329.24818459089636,2023-01-02 11:45:00,Groceries,Houston,302.4587315398286,325.14396406097933,mobile,No
2147,1053,77.58292020038651,2023-01-02 11:46:00,Dining,San Francisco,272.08271590428024,545.6507907274819,desktop,No
2148,4118,679.5849620108653,2023-01-02 11:47:00,Clothing,Los Angeles,600.4683541454663,413.2078994466904,desktop,No
2149,1726,1.0,2023-01-02 11:48:00,Clothing,San Francisco,0.0,1064.1636982062212,desktop,No
2150,3736,796.4321473241075,2023-01-02 11:49:00,Electronics,San Francisco,736.0251152957991,1409.4295476472512,desktop,No
2151,2544,88.92806342986113,2023-01-02 11:50:00,Clothing,Los Angeles,113.24675637019361,1435.5493066226309,desktop,No
2152,4170,219.64635452544314,2023-01-02 11:51:00,Dining,San Francisco,268.3152246580793,895.5978937658192,desktop,No
2153,2043,300.40194808458045,2023-01-02 11:52:00,Clothing,New York,507.7968620012117,1052.4767777473953,mobile,No
2154,2913,564.4768270912231,2023-01-02 11:53:00,Electronics,Houston,389.79547358395064,751.8238364260071,desktop,Yes
2155,2776,305.6370531242947,2023-01-02 11:54:00,Clothing,Los Angeles,395.30409044725684,184.74861749768073,desktop,No
2156,2596,294.7691166315739,2023-01-02 11:55:00,Clothing,Los Angeles,319.68150418269795,1037.7063713439597,mobile,No
2157,2914,972.4000660051396,2023-01-02 11:56:00,Electronics,New York,1286.7557478079634,338.90943081138107,mobile,No
2158,4561,614.3101228301003,2023-01-02 11:57:00,Clothing,New York,316.5705869611511,29.761120307773425,mobile,No
2159,3466,95.56065231657796,2023-01-02 11:58:00,Travel,Houston,0.0,231.8693475057638,desktop,Yes
2160,3737,449.8991944422146,2023-01-02 11:59:00,Clothing,New York,226.94175535208385,282.0144829241745,mobile,No
2161,1849,901.5752254642382,2023-01-02 12:00:00,Groceries,Chicago,614.425719772058,1228.212806611066,desktop,No
2162,3109,317.0962343661672,2023-01-02 12:01:00,Groceries,Los Angeles,217.79952643310207,1456.682139037953,desktop,No
2163,4216,186.80155280725535,2023-01-02 12:02:00,Travel,Houston,38.045816094127126,1.0,mobile,Yes
2164,3263,781.9733856023657,2023-01-02 12:03:00,Clothing,Los Angeles,633.8256613887014,115.55517629071818,desktop,No
2165,1002,678.0708603475649,2023-01-02 12:04:00,Dining,Los Angeles,374.13053878090034,1.0,mobile,No
2166,1159,539.2711089516234,2023-01-02 12:05:00,Clothing,Los Angeles,788.3463233070343,1179.1736706792922,desktop,No
2167,4810,51.68731309854465,2023-01-02 12:06:00,Groceries,New York,55.841659375407346,240.7536551942748,mobile,Yes
2168,1780,190.75110318641416,2023-01-02 12:07:00,Electronics,New York,220.7849520538173,501.54662442644883,desktop,No
2169,4191,671.6455334354363,2023-01-02 12:08:00,Travel,Chicago,849.0495716540843,1.0,desktop,No
2170,1892,172.5725934062651,2023-01-02 12:09:00,Electronics,Los Angeles,101.46262173165086,515.8635337993205,mobile,No
2171,3030,461.1198899039704,2023-01-02 12:10:00,Dining,Houston,239.58915303766676,1237.6600238811984,mobile,No
2172,4160,1127.5602950831683,2023-01-02 12:11:00,Clothing,New York,84.64587608244659,270.06492238778225,desktop,Yes
2173,3376,300.0163004019218,2023-01-02 12:12:00,Dining,New York,358.5783261166767,1149.8599023211023,desktop,No
2174,1579,987.7790781414732,2023-01-02 12:13:00,Electronics,Los Angeles,1020.4465039591636,1052.6122870248391,desktop,No
2175,2933,738.2162007080196,2023-01-02 12:14:00,Clothing,New York,713.962241876967,810.6291183262267,mobile,No
2176,2380,710.8017540328926,2023-01-02 12:15:00,Dining,San Francisco,585.6109114087503,949.4084040712838,mobile,No
2177,4681,81.18718752866619,2023-01-02 12:16:00,Groceries,New York,103.01995454277969,1444.0555519254413,mobile,No
2178,2290,23.991670739807603,2023-01-02 12:17:00,Groceries,New York,95.37042324605665,1082.1114451344697,mobile,No
2179,2640,503.5414540197847,2023-01-02 12:18:00,Travel,Chicago,675.9274793026741,844.693688732836,desktop,No
2180,1951,125.07008149745604,2023-01-02 12:19:00,Groceries,San Francisco,175.60814951112502,839.3466076099853,desktop,No
2181,4394,1028.5025858264737,2023-01-02 12:20:00,Groceries,Houston,738.90088375948,11.052633996322214,desktop,No
2182,3682,348.16396614486933,2023-01-02 12:21:00,Electronics,Houston,56.90760035174418,229.48967983496232,desktop,Yes
2183,1987,483.05923395882394,2023-01-02 12:22:00,Groceries,Houston,573.5670950302722,260.8189244676836,mobile,No
2184,4612,301.5496610928592,2023-01-02 12:23:00,Groceries,Los Angeles,312.84012154812814,453.0561411066572,mobile,No
2185,4720,703.4283662724897,2023-01-02 12:24:00,Electronics,Houston,433.7932025748692,707.5980218167766,mobile,No
2186,2218,176.87971842877124,2023-01-02 12:25:00,Groceries,Los Angeles,117.67112125520828,91.59357308198081,mobile,No
2187,1920,433.49831086166404,2023-01-02 12:26:00,Groceries,New York,353.8042322478034,894.1255226831349,desktop,No
2188,3785,262.91544149746073,2023-01-02 12:27:00,Travel,Houston,294.74539259712554,328.89310369156505,desktop,No
2189,2355,932.3286413459209,2023-01-02 12:28:00,Groceries,Chicago,613.0416288664404,1373.258469382427,mobile,No
2190,1169,76.2593584171274,2023-01-02 12:29:00,Groceries,San Francisco,72.36447466099699,1054.3489211995286,desktop,No
2191,1520,2308.193697772201,2023-01-02 12:30:00,Travel,Houston,108.75889388194629,226.93875538143016,desktop,Yes
2192,2486,792.5016458688121,2023-01-02 12:31:00,Electronics,New York,831.2865048744615,615.2010330339413,desktop,No
2193,1039,253.80094608564687,2023-01-02 12:32:00,Groceries,San Francisco,332.72135040442396,93.15241139092092,mobile,No
2194,2560,785.5536687712843,2023-01-02 12:33:00,Dining,San Francisco,820.52591470561,1313.984577844127,desktop,No
2195,4332,13.234019337914312,2023-01-02 12:34:00,Electronics,New York,22.608560253949875,601.8182151137216,mobile,No
2196,2418,1025.551301776352,2023-01-02 12:35:00,Electronics,New York,770.937224339934,200.22043105139892,mobile,No
2197,1954,1281.5854927043,2023-01-02 12:36:00,Groceries,Chicago,220.36329824089972,275.9830657173964,desktop,Yes
2198,4297,297.8561116309921,2023-01-02 12:37:00,Travel,Chicago,297.49877326931863,859.8516457576904,mobile,No
2199,1983,837.4688616491064,2023-01-02 12:38:00,Electronics,Houston,109.462387429452,1.0,mobile,Yes
2200,4195,116.84845491404238,2023-01-02 12:39:00,Travel,New York,57.949970305490396,1137.8550308961999,mobile,No
2201,1974,1104.5587185106206,2023-01-02 12:40:00,Dining,New York,560.9319227705511,917.316840749441,mobile,No
2202,1037,79.31946528491773,2023-01-02 12:41:00,Travel,Houston,47.302678056347176,542.9693488999582,mobile,No
2203,3375,686.5760602879374,2023-01-02 12:42:00,Clothing,Houston,514.9729166108045,58.16149383201413,mobile,No
2204,2274,324.40422028119235,2023-01-02 12:43:00,Travel,Chicago,662.7586326041356,683.5426156271234,mobile,No
2205,4972,1004.252622737221,2023-01-02 12:44:00,Electronics,Chicago,672.2789335219974,1165.808280147212,mobile,No
