,CustomerID,Age,Location,Device,Month_1_Spend,Month_1_Items,Month_1_Support_Calls,Month_2_Spend,Month_2_Items,Month_2_Support_Calls,Month_3_Spend,Month_3_Items,Month_3_Support_Calls,Month_4_Spend,Month_4_Items,Month_4_Support_Calls,Month_5_Spend,Month_5_Items,Month_5_Support_Calls,Month_6_Spend,Month_6_Items,Month_6_Support_Calls,Month_7_Spend,Month_7_Items,Month_7_Support_Calls,Month_8_Spend,Month_8_Items,Month_8_Support_Calls,Month_9_Spend,Month_9_Items,Month_9_Support_Calls,Month_10_Spend,Month_10_Items,Month_10_Support_Calls,Month_11_Spend,Month_11_Items,Month_11_Support_Calls,Month_12_Spend,Month_12_Items,Month_12_Support_Calls,Churn
2910,2911,40,Canada,Android,511.3935361593191,90,1,841.4283069934346,42,5,737.4064881743863,55,2,545.0295907288858,64,3,162.69249496202266,49,2,759.5988924561245,39,2,845.5897235987916,17,5,534.3316232624258,50,1,845.108577264298,39,3,832.6484682277757,54,0,156.66220555260986,92,4,113.79138591709476,52,4,1
2911,2912,28,US,Android,287.12542567799574,58,1,530.2992130389123,66,3,814.5344315695019,30,5,475.7717024384354,41,0,634.8949345290091,67,5,814.5889731634105,69,3,500.1974351559109,40,3,800.0108056631444,71,0,792.3393488152451,82,4,725.9344678919247,50,3,652.3525418480872,22,0,603.3000814024333,18,0,1
2912,2913,41,US,Android,333.82355323934786,34,1,706.974694354485,91,4,165.4487424241202,75,0,739.1957182424878,54,0,212.46612539905874,17,3,436.23556706467895,69,3,85.74000670099905,68,1,357.59190758539825,71,1,715.0430570213894,55,3,720.1209567827793,56,0,618.9856698634311,20,4,433.92352367944625,41,3,1
2913,2914,43,Canada,Android,813.9041680500333,107,4,816.1601771645713,75,0,625.4384702095913,107,4,174.83004385395634,90,2,686.3422162219495,102,3,475.2551826024737,35,3,522.0308017115284,28,4,529.8169152458411,83,3,695.2146467878587,16,1,435.4323286168859,71,5,302.85220205561905,90,0,685.3378331027951,48,1,1
2914,2915,56,Canada,Android,459.8381992945114,100,0,710.4354624191076,53,3,754.8764051518082,48,1,261.31681032820063,79,5,594.3284086935145,27,2,306.5341391921204,103,2,672.7234407996316,62,2,759.3748985990219,69,5,282.32194827522324,81,1,198.85792780731003,47,0,777.5959839008974,66,3,228.8255163295347,55,4,1
2915,2916,53,US,Android,139.82970766917467,115,1,200.64885257288168,50,4,754.9412410237535,93,0,832.7960214623059,56,1,833.2901450279553,43,4,648.802498617784,41,1,872.5565194264243,86,1,600.9149896241173,22,3,790.1572481520442,41,1,213.97386193249287,67,3,685.2230700682666,60,4,531.0586634406127,47,1,1
2916,2917,41,US,Android,626.6027779489905,103,0,393.5556526314245,33,2,844.9069331352201,95,5,658.1630720084696,22,4,330.2116723186999,23,5,675.4353445072564,70,4,444.0215922854551,43,1,820.6060191776543,34,5,507.86015866270606,15,1,736.6461897793864,91,4,482.09303355101656,38,5,521.3159663085711,55,5,1
2917,2918,23,Canada,Android,857.1154742235599,42,4,702.7005042666641,66,5,184.60533900696385,56,5,441.8352767135239,23,4,150.87293965612275,54,0,253.51703470484827,62,2,879.3644540069372,91,1,654.5532643343835,79,5,165.05843386344407,49,2,816.9394294666677,94,3,762.7338578880995,80,3,493.2595811432041,27,4,1
2918,2919,31,US,Android,772.5814410535005,29,1,354.40560533356273,101,0,831.9273319333603,20,0,587.53162148907,86,0,814.5577656735493,59,0,684.1106372432711,54,2,786.0392673341556,59,5,706.481502309107,51,0,475.2867601850211,83,2,183.5023748098386,58,2,772.3083267342558,55,1,472.4640494964527,28,5,1
2919,2920,25,US,Android,633.4656854318855,39,2,786.4076033642423,105,4,431.7947199841584,65,5,306.05635881202943,74,2,677.4711740929533,53,0,139.04902717443545,43,3,587.7252234236923,23,4,720.8509110537246,77,0,83.5259211319502,78,5,137.598479544336,58,2,138.48139567409567,37,2,728.5722041397435,53,3,1
2920,2921,33,US,Android,293.79490121348044,29,1,848.3420133360721,35,1,300.39356125527377,78,4,370.2665308544073,70,5,779.1879443266463,67,1,880.8696270059505,98,1,837.3978285957257,87,3,286.0207266947368,47,1,618.4994932830485,88,4,235.8752101488371,39,4,511.2528643763712,26,1,130.0884447673149,88,5,1
2921,2922,51,US,Android,598.970675237901,22,1,372.743974541621,67,5,845.2853871997349,87,2,772.3391401295527,37,4,747.6919322644054,92,4,756.2956192630007,59,4,769.6719554517974,61,1,227.18139621500137,26,3,233.35910859914082,81,5,709.4997661601805,64,1,432.4421492346278,57,0,712.6521702323563,21,0,1
2922,2923,38,US,Android,497.34629378460005,98,0,463.5610676300548,81,2,850.1332924587061,85,4,835.1234565531262,67,2,214.64484202530957,80,0,203.31631762944534,33,1,667.2043286315132,30,4,409.13440090302595,90,2,680.217279480048,57,2,295.79651852459426,57,1,183.92291593172794,16,5,488.07271397380174,63,0,1
2923,2924,49,US,Android,496.8996858920144,74,3,85.30003276893682,95,2,81.80155853992207,64,2,727.3046107238794,39,1,91.43978962991551,73,1,637.9021145728495,71,5,433.2676980882473,52,4,607.5960933937233,33,4,95.5691816805787,68,3,801.5773105865009,81,0,667.1018328505513,51,0,501.1490680577766,91,4,1
2924,2925,35,US,Android,555.9182590454868,54,3,588.9055667947744,83,5,866.8687531314472,93,0,765.673488620276,61,3,773.5746456475467,74,0,566.2092687953538,30,3,812.4014843506293,84,0,133.36376618801935,90,0,774.7911066454465,80,0,694.0603742236137,91,0,756.909718057818,91,2,678.0324479161219,60,2,1
2925,2926,59,Canada,Android,514.7413299115558,76,0,610.046047901091,80,3,789.2014167669746,71,1,112.67924812090811,71,5,472.5433319486943,44,3,554.4564436135099,23,0,746.9185486274727,97,2,447.7365411940575,39,5,593.58351465703,56,0,650.3675502234128,39,2,601.1847447291884,69,3,651.805518077114,89,0,1
2926,2927,35,Canada,iOS,832.1623625442969,107,5,773.2482608068249,16,2,724.1689346541721,39,1,525.2417026771918,42,2,386.47733207700924,60,1,806.2671895474065,53,2,416.05314714857184,34,2,680.4407771558375,84,2,551.090680163406,47,2,352.2103041106808,92,4,383.10725919756715,80,0,171.13778740261844,59,2,1
2927,2928,36,US,Android,445.0218812371884,22,3,191.30220733275218,82,5,455.911102989737,93,3,672.4406920205532,27,1,298.48137861138616,47,3,797.5689298252598,45,3,383.3757338848298,70,1,376.83873245112807,58,3,528.6964696245859,86,2,524.318308589096,97,0,355.5351308802084,44,2,151.0574663085785,84,4,1
2928,2929,46,Canada,iOS,526.5220002596473,40,5,669.874264264619,101,4,865.156434089322,55,0,457.5826729762003,73,1,727.5158245534324,107,2,356.86991406526664,49,2,826.9425897858921,93,2,636.3920488947842,86,0,374.6408221449808,16,4,342.85906073916493,37,0,770.6995375310516,73,2,158.93441413866924,17,5,1
2929,2930,49,Canada,iOS,444.0928899716882,65,4,712.6167811325492,34,0,96.36551190267461,79,0,400.47755166727455,77,0,537.3994935248777,58,1,473.2442046088566,56,2,663.6361287031282,82,1,210.05775687262198,18,1,194.70703593346968,55,0,413.74005770283924,56,3,770.8871594044841,67,3,244.4306514164742,86,4,1
2930,2931,34,US,iOS,272.55056386381546,33,5,813.6586961214565,54,0,449.8782879207009,80,1,118.64705487455356,47,3,762.2956136605883,27,2,678.1910638967049,74,4,750.4807046347927,69,4,874.820739571039,25,2,127.13597726229182,15,4,358.30500849972117,21,2,840.6312055752533,29,2,529.344506047396,49,1,1
2931,2932,56,Canada,Android,282.73581205484453,24,3,482.42671893329293,109,0,215.25665232560627,42,1,729.909944420656,62,3,761.349718371607,105,0,96.01643707297978,32,4,430.3296545834408,67,5,787.8290890010664,33,0,157.41770649223656,67,0,381.8754409409143,32,0,741.2934732134804,16,1,262.25076129134214,93,4,1
2932,2933,33,Canada,Android,121.40151218247496,40,1,381.50216973018775,103,5,117.36759664202782,23,1,356.78925940149276,53,2,243.0696672365163,77,0,685.120405297068,39,1,808.5057558896601,56,0,460.90568977096,27,3,213.86162024463243,87,1,762.3764362598987,79,1,149.47389384940544,71,3,838.1769734640064,41,2,1
2933,2934,55,US,Android,723.9466644587446,106,2,761.9751420815838,65,1,381.9844736810534,61,1,611.7517381479507,86,1,679.3662696194898,75,1,337.5748719433536,101,5,576.129733333351,36,5,317.9992600701099,57,2,279.7079810227659,60,0,378.28766297384624,46,4,785.2735910055077,74,2,549.502529315809,85,1,1
2934,2935,60,Canada,Android,542.7093415203661,69,5,723.0835855624565,32,3,733.0487497438342,68,0,266.4975952748264,53,4,520.1312737224126,22,3,346.1296859228759,45,1,559.5483203040568,62,5,285.498728970514,75,4,366.43280949175676,99,2,170.30175652341404,97,0,540.4785093421174,61,3,705.4409002656538,87,4,1
2935,2936,20,Canada,Android,605.3367768404403,95,3,554.1326828879343,84,1,719.0095612005351,40,4,620.4682523173537,18,4,710.1393140209668,83,4,682.9261752021985,101,1,210.26984879720476,80,4,833.8733688076153,68,2,414.181006461673,48,1,399.46984744335356,86,3,535.1638080491781,61,5,782.225841153171,69,5,1
2936,2937,28,Canada,Android,619.0003394724911,89,4,544.9513882511244,109,4,420.1160069233012,45,0,104.81725991068143,59,1,514.9348064814956,47,3,101.4450406135428,38,4,452.39386585690033,71,3,696.9241676026293,49,4,781.287315512378,91,0,813.514044785137,27,0,147.06503404206393,34,5,374.01436459695265,44,1,1
2937,2938,44,US,Android,257.6116892687241,70,1,155.38694783069377,54,0,745.1380829921407,55,2,725.7793529981841,43,3,879.599186217246,29,2,460.35678127784325,46,0,439.6226197606021,71,0,152.60540695565163,100,5,182.85026031299452,89,3,361.4980897756279,33,0,163.56483563255412,17,5,500.2814278631927,87,5,1
2938,2939,60,US,Android,222.53760337444865,99,0,299.055064396583,61,5,537.2828304888637,111,4,425.1467488316277,82,1,462.52492202347975,72,3,435.45546114371876,59,5,759.0458485155357,87,4,684.6372917119497,75,2,318.2445804450957,68,0,222.8952078411981,15,4,732.4681989566767,36,0,679.8638315724003,36,1,1
2939,2940,41,US,Android,221.27906254152188,70,5,681.5660342689558,67,1,563.4575928694303,51,5,728.1658490159463,88,3,485.71603670909474,86,5,302.46489497016387,89,4,434.26663166470667,74,3,860.730299862022,86,1,330.18051379490953,87,2,291.3339506698152,32,2,376.0922743354158,32,4,526.7280068183521,31,2,1
2940,2941,27,US,Android,529.7849029829376,85,5,587.3018319357211,18,4,306.1485348118337,20,3,831.7030342061695,85,3,568.6134651438567,33,5,343.52520008245455,86,1,397.21453229819457,64,1,845.5538109495895,46,2,348.05291072235354,51,1,555.7272199982738,53,2,642.0773771885081,50,2,411.2916836105174,69,1,1
2941,2942,27,US,Android,496.28833906367123,34,4,369.99795043902066,38,2,384.62202071264073,51,5,262.8656682743408,92,2,719.9105898850459,81,3,240.30516500347724,43,2,97.0713905638377,17,0,336.9389038356552,61,1,138.51087294512422,30,0,369.5658752697167,89,5,462.56010909960565,59,1,749.0059943283092,38,1,1
2942,2943,53,Canada,Android,507.097876301988,99,0,175.0496835590199,100,3,720.8847911550766,104,4,212.64245487184007,85,2,742.1124365088037,54,5,461.6024899752739,40,3,837.4474264074709,29,1,256.6388592838042,72,4,485.9781020295342,30,0,325.5854280104322,48,2,116.778743271968,49,0,439.7028949699328,88,1,1
2943,2944,33,US,Android,403.87630739764506,108,1,119.26515209045505,32,5,627.3777286167244,81,4,556.0376745422848,18,1,438.558117202719,32,3,133.46668263126256,38,1,263.20670678644785,85,3,88.83321780395643,38,2,628.3635705032784,93,1,672.6653917264548,33,1,196.55935363266562,64,4,184.65526999264986,80,4,1
2944,2945,42,Canada,iOS,127.97071052035093,82,4,218.5371542927455,100,1,649.348008659995,31,3,231.71186575485507,42,4,843.1917015686208,18,3,115.5766187150058,91,2,793.3928419539553,76,1,437.7230907521148,36,0,366.00201496567433,76,0,500.0998961732244,24,1,612.3149954734075,28,4,270.4544244429604,45,0,1
2945,2946,55,Canada,Android,127.18332443973847,37,1,590.8014837201407,20,3,406.8260446301201,109,1,803.4278022857873,52,5,121.4887194486378,61,5,255.6311568386653,37,0,737.7627338890215,82,5,735.9637287969512,28,4,875.9928593690835,31,1,436.1694443805469,56,3,657.3764291596572,42,5,811.033492840069,22,2,1
2946,2947,59,Canada,iOS,456.7404213659785,112,2,322.48611171619433,98,0,311.8670451826549,24,3,168.98430533966197,20,3,500.19144818056446,99,4,865.2641614256966,41,0,383.85793856709,99,1,533.9468697676555,56,1,161.57656782997492,60,1,132.8179025232357,31,3,708.6719583608697,88,4,858.2331968009431,62,4,1
2947,2948,57,US,Android,737.5504486861689,20,3,119.15955523168947,71,2,222.07933338792463,110,0,826.2429848771488,38,0,180.07167935835773,79,5,769.5079605896485,29,3,456.04841875631195,86,1,768.7045738186956,76,4,202.4534318303909,97,1,569.272007565336,82,0,865.758363414482,57,0,732.912900560722,46,2,1
2948,2949,32,US,Android,166.94708310390598,51,1,449.9219888730943,64,3,554.0465815185246,80,3,595.1277251898649,58,2,321.8151491275836,68,5,818.4129860695051,82,1,597.0479834593333,17,3,190.55181307771477,42,1,423.8372799293654,95,4,630.7056598451594,93,3,291.53261637904865,29,1,731.1740979416352,40,2,1
2949,2950,31,Canada,iOS,558.6449738453634,65,0,795.9498018901053,61,4,398.7396692843309,89,0,100.59427449831115,62,5,295.3753875994729,107,4,246.49465687003178,68,3,735.844359596285,23,0,273.935671630317,41,0,195.9184105443231,18,1,127.70573301514932,87,5,496.78475020511365,35,2,786.9525137917166,42,3,1
2950,2951,23,Canada,iOS,266.2107466064134,57,2,682.0906788977926,104,4,600.9604922961032,109,5,224.75971972946408,42,2,672.831906781681,66,0,373.06292770304185,53,2,582.3899547642884,99,0,170.6183176361376,64,0,568.0729681928614,88,1,261.95723392682726,49,2,267.06684762667464,93,0,139.2461694271536,30,1,1
2951,2952,20,Canada,Android,395.89668835212024,65,5,168.4272004819864,53,5,336.005545606668,95,4,140.0581624297338,109,3,840.84057897691,25,0,256.44651948914975,52,4,572.9210477351941,29,4,737.4526233131805,78,4,171.38618304808486,45,1,213.10631204993763,97,5,634.8778891524292,54,1,341.6990433316761,60,4,1
2952,2953,22,Canada,Android,372.6240680002368,99,3,783.5068043403093,107,3,349.74731086819094,87,3,349.8072635871063,25,5,632.991578548073,106,5,763.6755318870229,71,5,371.8531115540955,58,0,604.3147263892113,52,1,266.9789171100326,50,1,686.8962154694165,32,1,541.0523873296876,77,3,640.4048588937164,20,5,1
2953,2954,48,Canada,Android,87.44803738109117,66,3,759.5358321253182,109,3,125.25644357135872,71,2,417.79443648993976,48,1,332.92376290428587,89,4,248.09627836715643,59,5,556.4240857506577,54,4,724.369208078334,84,3,134.86633845641782,69,4,302.37341545702736,58,2,596.7203798705686,52,0,105.96860415792166,79,0,1
2954,2955,63,US,Android,346.8753514314228,60,4,360.11795639518135,21,5,493.54137527212094,44,4,253.24173183341114,18,0,580.5535526533449,107,2,390.3241725727847,83,2,250.49056625377148,27,2,826.953278851856,87,4,866.1818961920354,53,0,212.73925509762194,16,1,232.12372387583676,62,0,514.2442504707054,50,4,1
2955,2956,44,US,iOS,775.2436374220363,88,4,232.81835542366812,29,1,346.2663995863248,39,5,514.5570496101864,28,5,266.7331792564416,72,5,358.2203884220565,76,5,618.7916443891885,73,3,248.27837770301414,64,0,411.7469123453331,80,0,184.48873064608557,30,1,773.9998121953969,63,4,564.4785002355588,70,1,1
2956,2957,51,US,iOS,492.32274811874237,38,4,386.8588992661645,52,2,753.5860791576306,35,4,247.83892696211552,40,2,619.1740154466452,93,1,89.48203547793997,62,1,386.8870826990048,76,3,82.33716180891248,86,3,624.4428804898376,52,3,685.7150191996035,72,1,160.90252564389704,57,3,740.1151790605768,15,3,1
2957,2958,63,US,Android,120.59293833819531,62,5,677.4371053255026,70,0,406.57350131066005,90,0,99.46424015063658,85,0,577.7020975895383,99,4,744.4399847978956,45,4,654.8054848132074,70,0,755.4542348702397,83,1,652.0934625691084,69,1,107.52223069790918,65,0,426.0591653993615,70,4,442.52293567821687,51,0,1
2958,2959,62,Canada,iOS,779.0448009969023,42,2,234.16438558766728,26,3,715.8035344185789,98,4,219.3808597918021,90,0,791.8604942653426,20,4,496.39276715966867,95,0,705.7981686632945,45,4,480.50491509330743,38,5,824.5047118563842,39,2,494.5645251976446,30,0,370.34305316986286,80,3,692.3232525425576,55,0,1
2959,2960,30,Canada,Android,783.5125768506186,55,0,825.5983081263128,99,1,504.8819079911941,61,2,479.82037327556355,18,0,304.27048181456786,72,1,499.5189113216312,83,3,783.3588721292066,20,4,176.3287292552683,83,3,642.6395287506955,17,3,149.97068940028362,57,0,715.7931765111285,16,3,840.530729812845,35,2,1
2960,2961,25,US,Android,585.9630181922523,88,1,680.8159799705339,101,3,811.2600574305778,46,4,602.5649996708971,53,2,126.8014066598191,89,0,873.9483164923042,91,5,184.04257124695744,69,0,350.96646205858764,67,3,522.7722187159322,62,0,175.83717117902722,63,0,493.3047893997298,84,2,377.1686975792557,58,3,1
2961,2962,56,Canada,iOS,294.05350311605,27,5,773.4252809035498,20,5,877.2754242566538,87,1,462.206782311416,43,1,597.7502589179874,64,2,376.48918678924355,86,4,816.3944163581724,100,3,621.10468875126,95,5,651.9409215258115,93,3,433.01608194170893,56,4,629.1472875438702,86,4,341.9884020717006,77,3,1
2962,2963,27,US,Android,296.93210734244485,92,5,874.1317328640058,30,3,182.51529844101265,64,5,647.3569024149276,109,0,564.9223786300142,77,4,499.61953700989136,99,0,523.6406395406578,84,5,249.83325659142196,30,2,219.7787879949406,24,1,770.5868560252579,23,3,455.72746717434296,63,0,578.2268234908033,31,4,1
2963,2964,62,US,Android,460.0141431521368,20,5,840.2004969698273,73,3,459.79995361811984,91,3,340.8650227412943,54,3,359.4589782122294,95,0,304.1381320395375,83,1,641.5526066966962,46,1,719.021363247605,81,4,204.40183514031207,20,5,107.60533735933399,78,2,716.3927294006631,48,5,124.95280321370328,81,0,1
2964,2965,29,Canada,Android,197.74228388657667,77,3,584.0516417943181,61,2,531.9820440538878,60,5,786.7263554492963,51,1,553.3866572906611,83,1,663.5328192944277,37,1,479.66992948167336,62,4,231.68332799506877,95,2,609.2637293635918,99,4,317.5186389872795,23,5,357.7264121116304,57,2,706.159993690586,37,2,1
2965,2966,52,US,Android,607.6056501616705,83,4,234.10159733312204,19,3,426.77037204684876,70,3,232.88703000635533,52,3,456.7743163710039,84,5,438.1459089743064,29,3,95.70126036597206,65,1,843.2730003148624,30,4,231.60703824031907,45,4,790.9400182322398,27,0,245.60388381164498,64,2,220.99597029475356,54,0,1
2966,2967,62,Canada,Android,751.9479466302662,33,4,606.7796781862842,45,0,402.28296426584325,16,3,101.97206430840419,59,2,535.1794008463569,49,1,851.0449324480063,97,3,756.4027314917162,28,0,442.03351953322453,65,0,869.2723873904213,74,0,705.799965705168,38,4,103.0939511336549,70,0,600.348257801558,55,1,1
2967,2968,33,US,Android,435.4493548005005,103,5,877.0607738916466,87,0,163.71210107992104,26,2,93.39603259861117,92,4,842.3795853839857,92,1,338.18484584791304,19,5,603.724379007277,48,0,459.7667493690781,22,4,551.3878712506156,48,3,238.99303596952888,96,2,247.2958498554725,15,1,753.6355645409238,21,2,1
2968,2969,55,Canada,Android,670.259323564893,26,4,124.45862918855873,79,2,752.1021187635417,95,3,152.3751250679751,15,4,609.3115345308033,54,0,472.277913239718,58,1,255.79956839427578,72,3,250.57784079946617,44,5,700.4541020311415,66,1,537.3838861448492,90,5,643.2356868962868,74,4,596.5475581412056,59,1,1
2969,2970,27,Canada,Android,524.6658085563628,94,4,568.2153581037758,62,3,856.1304238639298,46,4,82.88441029101593,98,4,422.3323212236632,31,3,258.66474065296336,68,5,489.4138464152283,81,2,782.7864352503474,90,3,417.49529620358373,29,1,537.9405240194505,57,2,339.4128704259246,73,2,467.6219918048106,28,4,1
2970,2971,32,Canada,Android,420.78756477450446,63,4,532.4632041758514,43,0,663.7837459913559,102,2,621.3265164074384,35,1,323.8270547992453,76,3,627.2904300540628,31,0,263.661571668124,50,4,471.8440339043984,36,3,677.5536965374588,47,1,766.8983481826699,45,0,654.0745558559868,80,1,549.2051279189285,85,3,1
2971,2972,60,US,Android,862.3665174265906,86,3,771.9681361377819,65,3,636.6335609737938,54,0,100.0509770828609,40,5,729.5059074768847,64,1,362.0140383252111,102,2,417.28737699790247,36,1,594.2445495381368,38,0,184.75244903270084,81,0,518.6910298793255,21,0,381.76233256012597,95,2,457.4300328537445,26,3,1
2972,2973,31,Canada,iOS,824.5549883440776,25,2,561.4874389624393,17,3,119.22082852315302,26,0,755.0967454661861,91,2,332.06685108537175,77,3,204.17016252650802,70,1,748.7448563249807,75,2,159.81458485862748,27,1,663.2761874834994,38,3,98.93138933412988,58,1,632.1760312219313,85,0,858.8825076398041,81,1,1
2973,2974,33,US,iOS,256.6193862796638,30,0,382.65327036212057,72,2,676.2762555363021,77,0,330.4171012988204,38,0,284.18458788874284,17,0,444.69254809551734,79,0,730.298678984656,62,3,716.1604873938854,41,2,230.6743453910959,74,1,87.82920780631841,61,3,408.2296886276575,28,3,705.2612679224167,77,3,1
2974,2975,51,Canada,iOS,271.11810516911385,88,5,540.3198052385134,90,2,393.63782148497046,36,5,406.4876194996972,99,1,306.22352323017844,54,4,174.62348893797216,75,0,496.96590340331335,91,3,141.14572807225105,59,3,789.6710904491767,32,1,178.59741920663214,36,1,395.2567862249999,42,0,462.6721011632635,36,3,1
2975,2976,40,Canada,iOS,329.9006828231867,30,5,679.6028411659041,56,1,124.28808344335704,110,1,792.2603910785854,48,4,743.601318020666,73,2,339.5126989797825,64,5,542.3883134233436,76,2,368.3475114080727,84,3,310.766643562175,72,3,426.7422727816529,57,4,620.5298562743235,29,3,743.6286012133127,57,2,1
2976,2977,29,Canada,Android,846.280410505628,49,3,759.910360600073,36,3,724.0938949551619,79,0,382.1672740506142,18,4,738.9806503946028,74,2,333.8527103340672,68,5,505.74787172948123,15,2,691.3258217458603,57,4,830.9940778528957,49,4,109.5158869776164,90,0,589.2959695995283,91,5,463.6531736786725,35,0,1
2977,2978,37,Canada,Android,559.8275657742586,58,0,715.2418738852928,56,3,344.45990465666034,76,4,831.0267233239114,76,3,710.335240375289,38,3,577.4999595021309,63,5,500.0847901550984,56,4,650.3894126908268,67,4,268.8343393059613,85,5,427.2190079956336,55,0,470.425689191352,57,4,651.7799118594857,24,3,1
2978,2979,41,Canada,iOS,230.39062678621517,26,0,693.7681977253662,97,3,642.5574531589166,103,3,253.06211943885248,62,5,320.9313227674111,105,1,393.394392680323,54,3,260.0226180371852,42,2,165.3132729629624,61,2,156.37607957123953,72,2,295.51999587900957,31,2,158.38875942067932,15,1,83.25472297101066,27,0,1
2979,2980,41,US,iOS,186.26149852107994,104,0,585.1057270034202,87,2,395.07913018607053,55,2,780.866325691626,50,2,279.693643004494,86,3,719.9822973092637,70,5,137.62352676138914,91,0,515.8944060926019,62,1,390.33782276118126,57,1,664.7043552805555,77,4,98.82673195389752,47,1,680.4957321037716,35,3,1
2980,2981,43,US,iOS,563.775757622833,62,5,799.1108309360943,95,3,411.5415464137081,22,2,157.59368754468744,26,2,446.9995880195362,69,5,629.7237803453336,32,3,631.8690921283888,74,5,210.03066183966303,83,5,846.3205378658637,34,5,166.21782796161511,54,1,448.26675767540576,28,0,554.5981607636409,87,2,1
2981,2982,60,Canada,Android,633.7887907060965,36,1,520.492264976284,18,1,712.2494761921155,107,0,399.1808901452165,94,3,81.99975679906491,50,5,757.6292356836989,87,4,432.6703879950209,46,1,132.1175600108479,43,2,758.9478704331997,67,0,291.4290047121143,22,1,221.45301638360937,23,0,597.8455275363914,75,1,1
2982,2983,45,US,Android,597.018328745376,85,3,688.1094635605851,79,5,137.87694149301174,102,3,607.6245355327336,54,2,817.5314686785882,28,2,265.46813942457516,74,3,301.8988174998045,81,3,266.0210846322922,63,0,194.7248101814726,34,0,344.8465256974379,68,5,396.21413095709585,59,1,630.9158924046279,31,3,1
2983,2984,33,Canada,Android,531.8049568133888,94,0,607.3660260405907,85,2,679.6141361165822,111,3,124.94345811169438,68,2,348.364356349596,55,2,469.34939056269826,33,5,481.81206606486074,38,2,368.0272923868883,25,2,757.1528357134736,59,5,154.80051671419494,60,2,641.6313744662011,33,4,120.89280862217109,57,1,1
2984,2985,49,Canada,Android,139.18578360771443,31,3,210.3198284480073,92,0,205.43154421782924,55,5,254.43430483577984,43,3,547.4422656380325,49,1,182.8395395129377,93,4,791.2928321839717,28,0,804.9516975949917,59,2,441.4338126369273,64,0,728.276952681066,15,1,657.2082065665702,58,0,309.60050144933365,80,0,1
2985,2986,38,US,iOS,632.1499098848095,63,1,514.9513392047636,24,2,254.28348108966196,111,1,475.77592701007916,42,0,644.4940046631266,31,1,506.65720978865477,80,3,565.3878941213278,53,2,433.4988189401164,71,0,460.9639132807367,49,1,184.35853339366219,78,2,705.0354157864551,76,1,175.99650495326148,41,5,1
2986,2987,53,US,Android,415.6705099348018,55,4,545.0415932652406,38,4,279.80606559392777,17,4,831.0574846052127,94,0,425.0376796975394,88,4,400.21329611438324,31,0,324.2860494588713,19,3,618.8273312485705,96,1,824.4862762233012,78,2,153.38279008618707,15,0,553.6340068564874,92,1,820.1450498219651,68,1,1
2987,2988,44,Canada,Android,730.0160458394355,96,3,682.3597981345262,89,4,144.3193461411338,90,1,140.36092515539153,53,1,742.0877235641026,46,2,240.84147129977117,57,4,384.9307972611305,25,0,616.1587142125965,24,0,782.1975593461067,85,4,230.22813981743468,63,0,328.41812979820645,21,4,170.887736299827,16,1,1
2988,2989,47,Canada,Android,554.9581464778926,57,3,845.2174612314564,80,4,102.4495171313014,54,1,189.94820592305882,66,2,675.9997058536023,71,5,759.8750622312164,81,3,142.28441292459445,100,0,205.48890753595862,27,4,610.0905007127345,87,0,372.98333390897983,58,4,84.23752949140246,75,1,82.97311785451262,22,4,1
2989,2990,53,Canada,Android,142.54000116391833,20,1,406.51398303601434,90,4,868.1149594113335,25,4,399.40879354804116,79,1,247.4636932738755,53,1,321.0454162641974,87,2,509.67765937127456,90,4,292.8915256147622,46,1,479.1512468086377,57,2,837.3562720605045,39,1,85.99125531883048,77,1,816.1362839587716,52,3,1
2990,2991,40,Canada,iOS,367.226606899655,62,0,90.97367950027123,36,4,318.39389727791956,51,2,373.86605206378664,58,1,492.02040872295214,96,5,783.8942720265777,43,4,82.0706020845623,29,2,877.6617676950294,31,2,710.5488391251309,92,1,342.01918959119996,46,5,860.5855237816917,31,4,739.9177374547359,23,2,1
2991,2992,56,Canada,Android,131.47223380508228,25,2,473.9369617065731,23,2,813.2845953590312,95,4,376.54166237962306,73,5,86.40977755359023,94,2,552.009939330783,86,2,441.37011623012074,76,2,427.4222400396306,57,4,872.619312005784,76,3,541.6929751787295,81,1,181.27942719895896,47,3,436.4097373933933,16,1,1
2992,2993,42,Canada,Android,358.2983458911129,19,0,144.24613000038698,17,2,436.43308024959487,107,4,245.48632554763682,69,3,675.9973399957865,70,2,397.0172989209646,98,3,682.2148938653403,74,2,346.3411296149137,23,4,103.78390161273863,75,3,415.3703607532324,18,1,461.15773312491336,44,1,770.6481498015588,47,4,1
2993,2994,26,Canada,Android,620.006703095216,69,1,342.24819263033334,112,4,353.1559041692132,47,1,348.2588276968944,54,0,648.8617878591376,80,2,440.47027908340704,74,1,813.6416708651589,78,4,98.81032170247965,28,5,449.2799218703366,56,1,454.67675409293145,54,0,840.7169605269513,82,0,740.5761595463736,20,0,1
2994,2995,62,US,iOS,676.8121710316324,34,1,677.6329924840738,98,3,884.6359165434641,108,4,367.2448603246792,89,3,275.8516019229372,43,3,412.3811009724762,47,3,495.79165939860764,50,3,786.0286573355979,37,5,389.8293095531902,27,4,672.6204300557383,38,5,764.1551774621062,19,5,368.53600346382314,48,0,1
